"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene.y","product"
"A1F92_RS08885",980.820641774864,3.11020231001083,0.131022036786465,1.60434722971546e-125,2.8410697513647e-124,NA,"DUF896 domain-containing protein"
"A1F92_RS08900",105.057505280106,-1.06464628348831,0.225566787285694,1.25256247084514e-06,2.41398700071461e-06,NA,"hypothetical protein"
"A1F92_RS08905",342.210290025086,1.08799073955535,0.115303249764921,2.08706625343984e-21,7.26721159484276e-21,NA,"hydroxymethylglutaryl-CoA synthase"
"A1F92_RS08910",117.186045397243,0.678343967908145,0.208061478267865,0.000854072426980611,0.00137494568894177,NA,"hypothetical protein"
"A1F92_RS08920",355.67342106565,-3.62645483066537,0.19242789347536,1.10992911952707e-79,1.14655678047147e-78,NA,"glycosyltransferase family 2 protein"
"A1F92_RS16295",3.71271227676313,-3.8265198713352,2.34939931432778,0.0017925729405613,0.00278455315428544,NA,"hypothetical protein"
"rna-A1F92_RS08950",5.21306646184228,2.79148141054553,0.957810633546942,0.000415459102660306,0.000683753456794629,NA,NA
"A1F92_RS08970",8.95067293422169,-1.73498973352047,0.755878237227597,0.0066920942623982,0.00991338437818931,NA,"hypothetical protein"
"A1F92_RS08975",39.5757862201571,-1.68049042896624,0.356917072643346,8.76170999676737e-07,1.69915765206396e-06,NA,"bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG"
"A1F92_RS08980",1786.30672505724,2.74230751159837,0.0958376353788932,5.8362135207417e-181,1.61485943756951e-179,NA,"heavy metal-binding domain-containing protein"
"A1F92_RS08995",645.900130918204,-1.7182650909068,0.123685057539906,2.06716294186772e-44,1.22958502050826e-43,NA,"adenine phosphoribosyltransferase"
"A1F92_RS09000",1140.01665263065,-0.738070611509286,0.0993227999702723,7.83660469790913e-14,2.09358947920865e-13,"recJ","single-stranded-DNA-specific exonuclease RecJ"
"A1F92_RS09005",70.1244556435503,-0.732106119440968,0.26242587840766,0.00381158314893806,0.00576762508718704,NA,"lipopolysaccharide assembly LapA domain-containing protein"
"A1F92_RS09010",175.474023651895,-1.50382768215555,0.175766470555387,4.76077039630129e-18,1.49026539981189e-17,NA,"SDR family oxidoreductase"
"A1F92_RS09015",247.315353976222,-1.88963317058146,0.156411900476325,4.08356419214651e-34,1.94392710160707e-33,"rnz","ribonuclease Z"
"A1F92_RS09020",134.726315023187,-3.23303271309783,0.294266334626996,1.25937464899951e-28,5.21764978241909e-28,NA,"hypothetical protein"
"A1F92_RS09025",567.697967571967,-1.92781890510295,0.164924364643879,3.83167234255662e-32,1.74366411007092e-31,"obgE","GTPase ObgE"
"A1F92_RS09045",55.327752779719,1.25327950022526,0.291873897791686,7.38237444011581e-06,1.36097432420695e-05,NA,"metallophosphoesterase"
"A1F92_RS09105",2593.26918552997,2.50746557727517,0.08778793219747,7.83411240526008e-179,2.07503541400863e-177,NA,"amino acid ABC transporter ATP-binding protein"
"A1F92_RS09110",2111.61188501157,1.75814954806099,0.133384770592272,3.04987925851485e-40,1.71224199676404e-39,NA,"ABC transporter substrate-binding protein/permease"
"A1F92_RS16045",515.327709756355,1.89449173849622,0.124772401665096,1.04317772386442e-52,7.18401725834631e-52,NA,"SPJ_0845 family protein"
"A1F92_RS09120",33260.6405910382,4.08229516681137,0.103152770097011,0,0,NA,"iron-sulfur cluster biosynthesis family protein"
"A1F92_RS09125",207.471131979421,-1.502750834332,0.164130613349647,2.17814912441496e-20,7.3290815815005e-20,NA,"nucleoside triphosphate pyrophosphohydrolase family protein"
"A1F92_RS09130",270.954898410399,-1.7794797061924,0.150033193340211,6.47385049970456e-33,3.03058348921215e-32,"yihA","ribosome biogenesis GTP-binding protein YihA/YsxC"
"A1F92_RS09145",210326.071110028,2.09850070627659,0.0822653519632149,3.89903623720175e-144,7.69625050897338e-143,"tuf","elongation factor Tu"
"A1F92_RS09155",1302.53390865627,-1.17234022575428,0.0933795499729854,1.74159465702653e-36,8.81895725837456e-36,NA,"ribonuclease J"
"A1F92_RS09160",367.759465311474,-2.12097449502556,0.239583518569787,1.89644233654703e-19,6.2389329097232e-19,"dapA","4-hydroxy-tetrahydrodipicolinate synthase"
"A1F92_RS09180",260.822275411927,-1.02064921983963,0.143893411807657,7.43292588115076e-13,1.91955310880718e-12,"holA","DNA polymerase III subunit delta"
"A1F92_RS09185",358.773368982631,-1.35486319532948,0.128488127908037,2.30296699491821e-26,9.06848121632977e-26,NA,"DNA internalization-related competence protein ComEC/Rec2"
"A1F92_RS09190",61.3775938627523,-1.44693366729246,0.287594278173949,1.96414058102911e-07,3.92195338956778e-07,NA,"ComE operon protein 2"
"A1F92_RS09195",40.0405107077519,-1.03558805986114,0.355634285507258,0.00196633107867074,0.00304378622018014,NA,"helix-hairpin-helix domain-containing protein"
"A1F92_RS09225",448.048704085432,-0.838001681609598,0.129280508461261,6.36850504189483e-11,1.51465825977222e-10,NA,"FtsW/RodA/SpoVE family cell cycle protein"
"A1F92_RS09230",67.2453805970403,-1.50570717006167,0.2673692199785,6.93524048640787e-09,1.49667898797897e-08,NA,"TIGR03766 family XrtG-associated glycosyltransferase"
"A1F92_RS09235",36.8637268358775,-1.82006495148378,0.390141774713277,9.47494146418523e-07,1.83288661657366e-06,NA,"TIGR03111 family XrtG-associated glycosyltransferase"
"A1F92_RS09240",22.8163696811006,-1.25814226656411,0.430866233752835,0.00160489451084962,0.00251698789935373,"xrtG","exosortase family protein XrtG"
"A1F92_RS09260",4418.44594408328,-2.8771143125456,0.110338016291932,7.60919370159026e-151,1.62626836422264e-149,"typA","translational GTPase TypA"
"A1F92_RS09280",7130.08371375655,6.7372978881327,0.115565644721576,0,0,"lpdA","dihydrolipoyl dehydrogenase"
"A1F92_RS09285",3407.24212455398,6.40038469966885,0.118950403033043,0,0,NA,"2-oxo acid dehydrogenase subunit E2"
"A1F92_RS09290",2360.83865065743,5.95692406360028,0.143113605779591,0,0,NA,"alpha-ketoacid dehydrogenase subunit beta"
"A1F92_RS09295",2119.68206073948,4.20113838334046,0.114049472030091,3.53667435614578e-298,2.38264213689039e-296,"pdhA","pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha"
"A1F92_RS09300",563.030547556689,-2.36829950581124,0.134772161482918,7.30525740873155e-70,6.56202687236495e-69,"def","peptide deformylase"
"A1F92_RS09305",181.033674407217,1.03261397497209,0.175428540776692,2.22710231523298e-09,4.95818252507687e-09,NA,"hypothetical protein"
"A1F92_RS09310",136.098539550095,-1.86394476387513,0.234172281783371,5.40144444585672e-16,1.58814766012429e-15,NA,"DNA-directed RNA polymerase subunit epsilon"
"A1F92_RS09315",2128.17030330872,-1.9226558531411,0.114990243519293,2.36381212312531e-63,1.90767025249097e-62,"rnjA","ribonuclease J1"
"A1F92_RS09320",293.978027870361,-2.39501891551411,0.166991928336406,2.63204009376242e-47,1.63133845011395e-46,NA,"diacylglycerol kinase family protein"
"A1F92_RS09325",458.958324750714,-2.20410686263636,0.205737359235745,1.57349718571725e-27,6.35758510891493e-27,NA,"hypothetical protein"
"A1F92_RS09330",1631.3719583859,-2.27799009802416,0.087599617892109,3.42981537988343e-151,7.43286563794317e-150,NA,"C40 family peptidase"
"A1F92_RS09335",1270.32716128762,1.22719723240132,0.0941545113824683,3.66357674128389e-39,1.99884231007725e-38,NA,"ribose-phosphate diphosphokinase"
"A1F92_RS09340",427.866926838964,-0.789480791804531,0.122346376743558,7.94196817305448e-11,1.88454512774087e-10,NA,"ATP-dependent RecD-like DNA helicase"
"A1F92_RS16300",28.1162298223958,2.89058627123481,0.394860907814419,3.25859563793336e-14,8.89725804577576e-14,NA,"WxL domain-containing protein"
"A1F92_RS16305",28.4084069228821,2.2906260806779,0.392931937435026,9.02829852060032e-10,2.04972140039124e-09,NA,"Ig-like domain-containing protein"
"A1F92_RS09365",32.4266264920489,3.00648609858216,0.392095685296608,2.21014782723434e-15,6.35366244582488e-15,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS09370",26.5445114033474,3.17038167526964,0.417244165994312,3.96092386909725e-15,1.12717199911225e-14,NA,"WxL domain-containing protein"
"A1F92_RS09375",135.590447587484,-0.927538641582626,0.187807413199391,5.07509404302315e-07,9.92911391371764e-07,NA,"TrkA family potassium uptake protein"
"A1F92_RS09380",181.275649802344,-0.96393119406129,0.159962858125593,1.05686646825156e-09,2.38893448950517e-09,NA,"TrkH family potassium uptake protein"
"A1F92_RS09385",2657.28225868813,1.49449222133594,0.0771707392522837,5.37176421621621e-84,5.86165398100494e-83,"mnmA","tRNA 2-thiouridine(34) synthase MnmA"
"A1F92_RS09405",116.695066161775,0.899202234821675,0.205237457274469,7.37731899954312e-06,1.36085187973715e-05,NA,"hypothetical protein"
"A1F92_RS09410",536.631297193038,1.24341503983621,0.130528769298426,7.49295722043375e-22,2.63871300296866e-21,NA,"NUDIX hydrolase"
"A1F92_RS09415",1522.43601695103,1.62491535098394,0.0917758648421576,1.23843225431044e-70,1.12879457532589e-69,"dapF","diaminopimelate epimerase"
"A1F92_RS09420",75.6805166962444,1.68762223576386,0.235095474831904,1.86132905956331e-13,4.91333795194779e-13,NA,"DUF3021 domain-containing protein"
"A1F92_RS09425",63.5449372649368,1.47677698156689,0.237972276036032,1.88493731046248e-10,4.39535043274886e-10,NA,"LytTR family DNA-binding domain-containing protein"
"A1F92_RS09430",73.5618828182218,1.76126988705032,0.229125295196115,4.04626913135447e-15,1.1497690690309e-14,NA,"ABC transporter permease"
"A1F92_RS09440",13459.9191736323,1.6306376751753,0.0866488069836911,1.62816953165619e-79,1.67076072139157e-78,"ileS","isoleucine--tRNA ligase"
"A1F92_RS09455",496.005424571759,0.936336792667929,0.124775480999619,3.74532061484209e-14,1.01813584082418e-13,NA,"YggT family protein"
"A1F92_RS09465",1932.73104344017,-1.42600550797106,0.0821262583766887,6.27383790941931e-68,5.44611307599172e-67,"ftsZ","cell division protein FtsZ"
"A1F92_RS09470",1330.38658590688,-1.85803768874035,0.0957849560616612,2.43364796570342e-84,2.68394129740743e-83,"ftsA","cell division protein FtsA"
"A1F92_RS09475",523.264223421867,-0.682821676429458,0.117675287139641,4.94874235494008e-09,1.0807718504552e-08,NA,"cell division protein FtsQ/DivIB"
"A1F92_RS09480",497.361826126256,-1.72303305184257,0.12647469626712,8.11254304666716e-43,4.73460845604925e-42,"murG","undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase"
"A1F92_RS09485",621.031667235003,-2.2404339745312,0.121567020625451,1.46371907848187e-76,1.43093546505215e-75,"murD","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
"A1F92_RS09490",965.949225778249,-0.929501125991027,0.103414960867338,1.53440809597879e-19,5.06943570302587e-19,"mraY","phospho-N-acetylmuramoyl-pentapeptide-transferase"
"A1F92_RS09495",1026.13050430371,-2.18100181226747,0.102085177901031,5.56014942543567e-102,7.94050832692403e-101,NA,"penicillin-binding transpeptidase domain-containing protein"
"A1F92_RS09500",78.1227989713474,-2.39595206647769,0.315968061958437,7.93135768580159e-15,2.21834634190425e-14,"ftsL","cell division protein FtsL"
"A1F92_RS09505",362.30331551229,-1.63000576525399,0.134408806861854,2.51927587568481e-34,1.21042417654996e-33,"rsmH","16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH"
"A1F92_RS09510",286.952533314754,-2.29728759964166,0.158212431293878,2.37695759746518e-48,1.51880239062775e-47,"mraZ","division/cell wall cluster transcriptional repressor MraZ"
"A1F92_RS09515",178.610817099379,-0.983456516293302,0.165244913811598,1.55984776697997e-09,3.49022976885988e-09,NA,"DUF3397 domain-containing protein"
"A1F92_RS09535",128.916488876475,-3.4171353733646,0.300863158205417,1.73367683162667e-30,7.56713310029725e-30,NA,"tRNA (cytidine(34)-2'-O)-methyltransferase"
"A1F92_RS09540",61.3149999640089,-1.37022898578222,0.294529358364979,1.40047174989712e-06,2.69401735129185e-06,NA,"NAD(P)-dependent oxidoreductase"
"A1F92_RS09545",217.679598234887,-2.81067823849897,0.20049109531592,2.68006582229786e-45,1.60648432945862e-44,"brnQ","branched-chain amino acid transport system II carrier protein"
"A1F92_RS09555",144.039773997388,-3.55107899774329,0.282608511832134,1.08390806765444e-36,5.49759591106566e-36,NA,"methyltransferase domain-containing protein"
"A1F92_RS09560",455.928121110685,1.35963984652048,0.110475274831162,3.21091430966856e-35,1.57946403899411e-34,"rpsN","30S ribosomal protein S14"
"A1F92_RS09565",1387.7932000363,2.4496202473695,0.112813089440366,2.42957163727451e-105,3.70898645512991e-104,NA,"AI-2E family transporter"
"A1F92_RS09570",201.654767858418,1.32334961261543,0.152407717313704,1.5255148630077e-18,4.85875699944589e-18,NA,"PTS glucitol/sorbitol transporter subunit IIA"
"A1F92_RS09575",834.785568880821,1.53337983925607,0.119994737761866,7.01111609317605e-38,3.67017715755956e-37,NA,"lactonase family protein"
"A1F92_RS09580",782.177849015104,1.15135392053638,0.0893445183413095,2.64862482936655e-38,1.40549457982996e-37,NA,"copper homeostasis protein CutC"
"A1F92_RS09585",430.446460067183,-1.75897048701531,0.146601808587801,9.40223779417396e-34,4.44169739697334e-33,NA,"RluA family pseudouridine synthase"
"A1F92_RS09590",233.957613978667,-2.5296561485626,0.180759957002793,3.9849388214706e-45,2.38403965400336e-44,NA,"NAD kinase"
"A1F92_RS09595",122.143315249151,-2.40716147664264,0.23651844026212,7.20637202094911e-25,2.74355612935151e-24,NA,"GTP pyrophosphokinase family protein"
"A1F92_RS09605",1517.12130673142,1.60932169722514,0.0973230432895662,6.41282630790606e-62,5.04399713913728e-61,"pepF","oligoendopeptidase F"
"A1F92_RS09610",1088.97251671272,4.05370105038081,0.141304691882444,5.67264621522048e-182,1.61280097440076e-180,NA,"competence protein CoiA"
"A1F92_RS09615",2595.26027324621,1.73322165475947,0.136137242497506,1.62249409919118e-37,8.39417230950498e-37,NA,"adaptor protein MecA"
"A1F92_RS09620",856.634639506296,-0.917901854161074,0.0947898257319813,2.23874816813941e-22,8.00216905774397e-22,"spxA","transcriptional regulator SpxA"
"A1F92_RS09625",1406.38879403641,2.88243049003526,0.0820871658936899,5.31800378319835e-271,2.74674895402195e-269,NA,"MBL fold metallo-hydrolase"
"A1F92_RS09630",2335.10241133029,3.14374439938798,0.115911675363017,5.91823319852277e-163,1.4328597407986e-161,NA,"antibiotic biosynthesis monooxygenase"
"rna-A1F92_RS09645",4.93813544916945,-2.70524029004535,1.35945130772833,0.00557286950965038,0.00829108142602329,NA,NA
"rna-A1F92_RS09660",9.6720444757015,-5.89893946658843,2.47527545920583,6.80023070268423e-06,1.25739349329465e-05,NA,NA
"rna-A1F92_RS09665",137.083564411077,-4.566617557127,0.384549074400694,1.15309235134973e-32,5.34145470378597e-32,NA,NA
"rna-A1F92_RS09670",60.3817438825499,-4.50915916821327,0.565285560190112,1.18990938904507e-15,3.44307114533208e-15,NA,NA
"rna-A1F92_RS09675",15.8621307527744,-6.84205534248677,2.56429836329776,1.72535110742713e-07,3.47382195261373e-07,NA,NA
"rna-A1F92_RS09680",8.31371811181115,-5.60755914698847,2.4433938420868,1.65345848659506e-05,2.9877946646986e-05,NA,NA
"rna-A1F92_RS09685",54.4036179076876,-3.10542851523286,0.411099054902897,1.25858511646929e-14,3.50121658522292e-14,NA,NA
"rna-A1F92_RS09690",83.4358588939122,-3.70210668809952,0.401070506216022,8.94928080797713e-21,3.05775316691523e-20,NA,NA
"rna-A1F92_RS09695",31.8701145789222,-3.70880351328096,0.627355238979771,1.45319758242834e-09,3.26101325702057e-09,NA,NA
"rna-A1F92_RS09700",8.87321362954116,-3.83384399827893,1.29752335311371,0.000306448080475271,0.000507309081940633,NA,NA
"rna-A1F92_RS09705",11.1985616111546,-6.18393085398335,2.49819913299543,2.32692123372505e-06,4.42400546215578e-06,NA,NA
"rna-A1F92_RS09710",55.5660197368618,-4.17638188678679,0.53575614515977,3.52828099952612e-15,1.00682714710234e-14,NA,NA
"rna-A1F92_RS09715",31.3089645297777,-5.15497546043155,0.976365925130791,1.76414830535143e-07,3.54775833762757e-07,NA,NA
"rna-A1F92_RS09720",133.245830998439,-2.4473293057912,0.296425099949671,2.8677606719794e-17,8.76448749749918e-17,NA,NA
"rna-A1F92_RS09725",194.139435612239,-2.5457715719384,0.229700483665783,2.68187370550054e-29,1.12922915942203e-28,NA,NA
"A1F92_RS09770",103.072429580332,-1.22092940850368,0.284658905919972,8.25661481359268e-06,1.51493483169471e-05,NA,"CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator"
"A1F92_RS09775",2076.25074993736,1.01384598609573,0.124325089901283,2.00107126396006e-16,5.99161337875576e-16,NA,"peptidylprolyl isomerase"
"A1F92_RS09780",301.981578798641,-4.83545596230909,0.282383411011421,7.85335076690212e-66,6.5599822174204e-65,NA,"VTT domain-containing protein"
"A1F92_RS09800",258.125695057423,-2.93970140929302,0.244326816364349,4.64023165859021e-34,2.2055334217747e-33,NA,"bifunctional UDP-sugar hydrolase/5'-nucleotidase"
"A1F92_RS09805",74.5172898099022,-2.48074075645388,0.309447352531197,3.1436113364519e-16,9.36735724198505e-16,NA,"metallophosphoesterase"
"A1F92_RS09815",412.637632577694,-2.1686911860558,0.136919939781968,3.9855979598737e-57,2.95487274584894e-56,NA,"amino acid permease"
"A1F92_RS09820",1389.00111383359,0.663258338180469,0.0716514710633679,1.68532702102098e-20,5.7017777708996e-20,NA,"acetate/propionate family kinase"
"A1F92_RS09870",139.718748077324,2.51355563306846,0.211357278458432,2.04130037108952e-33,9.59937761761216e-33,NA,"DsrE family protein"
"A1F92_RS09875",424.880482101456,2.38447743653493,0.113995207879516,6.18891616199783e-98,8.23152411417651e-97,NA,"sugar phosphate isomerase/epimerase"
"A1F92_RS09880",1237.12332140668,-2.00207423015653,0.111696531517371,1.87485471826649e-72,1.73438052892772e-71,"ccpA","catabolite control protein A"
"A1F92_RS09885",2332.84940497431,1.72015854080977,0.0902865239984251,1.73550873406652e-81,1.84822734256775e-80,NA,"Xaa-Pro peptidase family protein"
"A1F92_RS09890",523.460611391196,1.25532865965665,0.0980206986526571,6.66017304893732e-38,3.49236485256459e-37,NA,"MerR family transcriptional regulator"
"A1F92_RS09895",1717.72351129356,1.01620524924458,0.0828026953466225,7.27951302773009e-35,3.54147737408721e-34,NA,"YtxH domain-containing protein"
